119698	Princess Mononoke	1997	134	8.4	283148	2	3	10
120755	Mission: Impossible II	2000	123	6.1	282907	1	2	20
1453405	Monsters University	2013	104	7.3	281977	2	3	5
91042	Ferris Bueller's Day Off	1986	103	7.8	281681	5		
887883	Burn After Reading	2008	96	7.0	280646	5	6	8
368891	National Treasure	2004	131	6.9	280449	1	2	9
2788710	The Interview	2014	112	6.6	280374	5		
81398	Raging Bull	1980	129	8.2	279681	4	8	19
433035	Real Steel	2011	127	7.1	279569	1	8	9
1707386	Les Misérables	2012	158	7.6	278777	8	12	14al
970179	Hugo	2011	126	7.5	278700	2	8	9
209163	The Mummy Returns	2001	130	6.3	277738	1	2	10
167190	Hellboy	2004	122	6.9	277659	1	10	13
477347	Night at the Museum	2006	108	6.4	277594	2	5	9
77416	The Deer Hunter	1978	183	8.1	277335	8	21	
389860	Click	2006	107	6.4	277324	5	8	10
790724	Jack Reacher	2012	130	7.0	277173	1	6	20
2109248	Transformers: Age of Extinction	2014	165	5.7	277045	1	2	18
1403865	True Grit	2010	110	7.6	276065	2	8	22
47478	Seven Samurai	1954	207	8.7	274406	2	8	
1125849	The Wrestler	2008	109	7.9	273892	8	19	
119396	Jackie Brown	1997	154	7.5	273834	6	8	20
399295	Lord of War	2005	122	7.6	273041	6	8	20
1764651	The Expendables 2	2012	103	6.6	272644	1	2	20
944835	Salt	2010	100	6.4	272618	1	16	20
386588	Hitch	2005	118	6.6	272268	5	17	
347149	Howl's Moving Castle	2004	119	8.2	272182	2	3	9
100802	Total Recall	1990	113	7.5	271927	1	18	20
2322441	Fifty Shades of Grey	2015	125	4.1	271365	8	17	20
453467	Deja Vu	2006	126	7.1	270489	1	6	18
360486	Constantine	2005	121	7.0	270182	1	10	13
129387	There's Something About Mary	1998	119	7.1	270054	5	17	
359950	The Secret Life of Walter Mitty	2013	114	7.3	269923	2	5	8
5580390	The Shape of Water	2017	123	7.4	269903	2	8	10
212720	A.I. Artificial Intelligence	2001	146	7.1	269459	2	8	18
110148	Interview with the Vampire: The Vampire Chronicles	1994	123	7.6	268807	8	13	
449467	Babel	2006	143	7.5	268731	8		
87843	Once Upon a Time in America	1984	229	8.4	267795	6	8	
1397280	Taken 2	2012	92	6.3	267487	1	6	20
489099	Jumper	2008	88	6.1	267254	1	2	18
1245526	RED	2010	111	7.1	266550	1	5	6
472043	Apocalypto	2006	139	7.8	265785	1	2	8
175880	Magnolia	1999	188	8.0	265450	8		
120663	Eyes Wide Shut	1999	159	7.4	265310	8	16	20
379786	Serenity	2005	119	7.9	265190	1	2	18
381849	3:10 to Yuma	2007	122	7.7	264585	1	6	8
293662	The Transporter	2002	92	6.8	264280	1	6	20
1041829	The Proposal	2009	108	6.7	264242	5	8	17
56592	To Kill a Mockingbird	1962	129	8.3	263900	6	8	
1037705	The Book of Eli	2010	118	6.9	263569	1	2	8
53125	North by Northwest	1959	136	8.3	263508	2	16	20
163025	Jurassic Park III	2001	92	5.9	263178	1	2	18
1194173	The Bourne Legacy	2012	135	6.7	263154	1	2	20
64116	Once Upon a Time in the West	1968	165	8.5	262673	Western		
814314	Seven Pounds	2008	123	7.6	262598	8	17	
1951261	The Hangover Part III	2013	100	5.8	262440	2	5	6
1646971	How to Train Your Dragon 2	2014	102	7.8	261961	1	2	3
107688	The Nightmare Before Christmas	1993	76	8.0	261864	3	9	10
147800	10 Things I Hate About You	1999	97	7.3	261721	5	8	17
113497	Jumanji	1995	104	6.9	260678	2	9	10
878804	The Blind Side	2009	129	7.7	259243	4	8	19
2004420	Neighbors	2014	97	6.3	258923	5		
71315	Chinatown	1974	130	8.2	258595	8	16	20
190590	O Brother, Where Art Thou?	2000	107	7.8	257721	2	5	6
348150	Superman Returns	2006	154	6.1	257349	1	2	
31381	Gone with the Wind	1939	238	8.2	257215	8	12	17
1253863	300: Rise of an Empire	2014	102	6.2	256494	1	10	21
1152836	Public Enemies	2009	140	7.0	256473	4	6	8
117571	Scream	1996	111	7.2	255389	13	16	
884328	The Mist	2007	126	7.2	254691	13	18	
92099	Top Gun	1986	110	6.9	254667	1	8	
1735898	Snow White and the Huntsman	2012	127	6.1	254312	1	2	8
3682448	Bridge of Spies	2015	142	7.6	253814	8	12	20
119177	Gattaca	1997	106	7.8	253771	8	18	20
116367	From Dusk Till Dawn	1996	108	7.3	252806	1	6	13
119528	Liar Liar	1997	86	6.9	252571	5	10	
4425200	John Wick: Chapter 2	2017	122	7.5	251777	1	6	20
118880	Con Air	1997	115	6.8	251646	1	6	20
800320	Clash of the Titans	2010	106	5.8	251493	1	2	10
104431	Home Alone 2: Lost in New York	1992	120	6.7	251406	2	5	9
100405	Pretty Woman	1990	119	7.0	251056	5	17	
119008	Donnie Brasco	1997	127	7.8	250804	4	6	8
2194499	About Time	2013	123	7.8	250723	5	8	10
1179933	10 Cloverfield Lane	2016	103	7.2	250442	8	13	16
473075	Prince of Persia: The Sands of Time	2010	116	6.6	249112	1	2	10
1981677	Pitch Perfect	2012	112	7.2	249004	5	14	17
94226	The Untouchables	1987	119	7.9	248924	6	8	20
119822	As Good as It Gets	1997	139	7.7	248683	5	8	17
278504	Insomnia	2002	118	7.2	248599	8	16	20
1677720	Ready Player One	2018	140	7.5	248491	1	2	18
109040	Ace Ventura: Pet Detective	1994	86	6.9	248380	5		
103644	Alien³	1992	114	6.4	248286	1	13	18
203009	Moulin Rouge!	2001	127	7.6	247588	8	14al	17
1133985	Green Lantern	2011	114	5.5	247515	1	2	18
120201	Starship Troopers	1997	129	7.2	246758	1	2	18
808151	Angels & Demons	2009	138	6.7	246420	16	20	
103776	Batman Returns	1992	126	7.0	246415	1	6	10
413267	Shrek the Third	2007	93	6.1	246257	2	3	5
1197624	Law Abiding Citizen	2009	109	7.4	245812	6	8	20
1591095	Insidious	2010	103	6.8	245739	13	16	20
320661	Kingdom of Heaven	2005	144	7.2	245393	1	2	8
1645170	The Dictator	2012	83	6.4	244677	5		
1478338	Bridesmaids	2011	125	6.8	244636	5	17	
1790885	Zero Dark Thirty	2012	157	7.4	244535	8	20	
1259571	The Twilight Saga: New Moon	2009	130	4.7	243320	2	8	10
800039	Forgetting Sarah Marshall	2008	111	7.2	243020	5	8	17
120623	A Bug's Life	1998	95	7.2	241577	2	3	5
2380307	Coco	2017	105	8.4	241273	2	3	5
187078	Gone in Sixty Seconds	2000	118	6.5	241222	1	6	20
1091191	Lone Survivor	2013	121	7.5	240462	1	4	8
838283	Step Brothers	2008	98	6.9	240331	5		
265666	The Royal Tenenbaums	2001	110	7.6	240275	5	8	
1951266	The Hunger Games: Mockingjay - Part 2	2015	137	6.6	240066	1	2	18
106977	The Fugitive	1993	130	7.8	239643	1	6	8
112384	Apollo 13	1995	140	7.6	239168	2	8	12
6644200	A Quiet Place	2018	90	7.6	238226	8	13	16
1028528	Death Proof	2007	113	7.0	237848	1	20	
332379	School of Rock	2003	108	7.1	237764	5	14	
120669	Fear and Loathing in Las Vegas	1998	118	7.7	237760	2	5	8
450385	1408	2007	104	6.8	237413	8	13	
463854	28 Weeks Later	2007	100	7.0	237292	8	13	18
125439	Notting Hill	1999	124	7.1	236848	5	8	17
190332	Crouching Tiger, Hidden Dragon	2000	120	7.9	236245	1	2	10
1013752	Fast & Furious	2009	107	6.6	236157	1	6	20
955308	Robin Hood	2010	140	6.7	235137	1	2	8
486655	Stardust	2007	127	7.7	235132	2	9	10
320691	Underworld	2003	121	7.0	235072	1	10	20
286716	Hulk	2003	138	5.7	234892	1	18	
401729	John Carter	2012	132	6.6	234639	1	2	18
56172	Lawrence of Arabia	1962	216	8.3	234404	2	4	8
486576	Fantastic 4: Rise of the Silver Surfer	2007	92	5.6	234267	1	2	10
290002	Meet the Fockers	2004	115	6.3	233778	5	17	
411477	Hellboy II: The Golden Army	2008	120	7.0	233659	1	2	10
3040964	The Jungle Book	2016	106	7.4	233475	2	8	9
61722	The Graduate	1967	106	8.0	233227	5	8	17
1638355	The Man from U.N.C.L.E.	2015	116	7.3	233148	1	2	5
1650554	Kick-Ass 2	2013	103	6.6	232362	1	5	6
187393	The Patriot	2000	165	7.2	232285	1	8	12
75686	Annie Hall	1977	93	8.0	232120	5	17	
183649	Phone Booth	2002	81	7.1	232103	6	20	
212985	Hannibal	2001	131	6.8	232077	6	8	20
258000	Panic Room	2002	112	6.8	231902	6	8	20
429493	The A-Team	2010	117	6.8	231613	1	2	5
2106476	The Hunt	2012	115	8.3	231120	8		
1401152	Unknown	2011	113	6.9	231104	1	16	20
181875	Almost Famous	2000	122	7.9	230820	2	5	8
2302755	Olympus Has Fallen	2013	119	6.5	230335	1	20	
118884	Contact	1997	150	7.4	230319	8	16	18
1343727	Dredd	2012	95	7.1	230186	1	6	18
112471	Before Sunrise	1995	101	8.1	230168	8	17	
259711	Vanilla Sky	2001	136	6.9	229933	10	16	17
2024469	Non-Stop	2014	106	7.0	229217	1	16	20
96283	My Neighbor Totoro	1988	86	8.2	228565	3	9	10
3799694	The Nice Guys	2016	116	7.4	228098	1	5	6
1706620	Snowpiercer	2013	126	7.1	228036	1	8	18
452623	Gone Baby Gone	2007	114	7.7	227632	6	8	16
1340138	Terminator Genisys	2015	126	6.4	227629	1	2	18
438097	Ice Age: The Meltdown	2006	91	6.8	227175	2	3	5
289765	Red Dragon	2002	124	7.2	226956	6	8	20
120804	Resident Evil	2002	100	6.7	226876	1	13	18
196229	Zoolander	2001	90	6.6	226443	5		
1706593	Chronicle	2012	84	7.1	225781	8	18	20
1213663	The World's End	2013	109	7.0	225770	1	5	18
105323	Scent of a Woman	1992	156	8.0	225487	8		
1601913	The Grey	2011	117	6.8	224883	1	2	8
1077368	Dark Shadows	2012	113	6.2	224492	5	10	13
414387	Pride & Prejudice	2005	129	7.8	224464	8	17	
1386703	Total Recall	2012	118	6.3	224461	1	2	16
322259	2 Fast 2 Furious	2003	107	5.9	224456	1	6	20
94721	Beetlejuice	1988	92	7.5	224430	5	10	
257044	Road to Perdition	2002	117	7.7	224276	6	8	20
338526	Van Helsing	2004	131	6.1	224160	1	2	10
443272	Lincoln	2012	150	7.4	224143	4	8	12
1959490	Noah	2014	138	5.8	223748	1	2	8
497465	Vicky Cristina Barcelona	2008	96	7.1	223360	8	17	
2771200	Beauty and the Beast	2017	129	7.2	223179	9	10	14al
1385826	The Adjustment Bureau	2011	106	7.1	223163	17	18	20
2140479	The Accountant	2016	128	7.4	222797	1	6	8
783233	Atonement	2007	123	7.8	222470	8	16	17
1440129	Battleship	2012	131	5.8	222423	1	2	18
151804	Office Space	1999	89	7.8	222333	5		
298203	8 Mile	2002	110	7.1	222075	8	14	
3731562	Kong: Skull Island	2017	118	6.7	221279	1	2	10
1817273	The Place Beyond the Pines	2012	140	7.3	220958	6	8	20
252866	American Pie 2	2001	108	6.4	220918	5		
1033575	The Descendants	2011	115	7.3	220847	5	8	
368447	The Village	2004	108	6.5	220637	8	16	20
120611	Blade	1998	120	7.1	220238	1	13	18
2283362	Jumanji: Welcome to the Jungle	2017	119	7.0	219954	1	2	5
221027	Blow	2001	124	7.6	219949	4	6	8
1302011	Kung Fu Panda 2	2011	90	7.2	219639	1	2	3
824747	Changeling	2008	141	7.8	219526	4	6	8
803096	Warcraft	2016	123	6.9	219276	1	2	10
215750	Enemy at the Gates	2001	131	7.6	218782	8	12	21
113189	GoldenEye	1995	130	7.2	218750	1	2	20
121164	Corpse Bride	2005	77	7.4	218523	3	8	9
1931533	Seven Psychopaths	2012	110	7.2	217961	5	6	
2397535	Predestination	2014	97	7.5	217857	8	16	18
479884	Crank	2006	88	7.0	217697	1	6	20
116695	Jerry Maguire	1996	139	7.3	217250	5	8	17
363547	Dawn of the Dead	2004	101	7.3	216497	1	13	20
1032755	RocknRolla	2008	114	7.3	215951	1	6	20
1386588	The Other Guys	2010	107	6.7	215932	1	5	6
1092026	Paul	2011	104	7.0	215911	2	5	18
448134	Sunshine	2007	107	7.3	215644	2	18	20
118749	Boogie Nights	1997	155	7.9	215347	8		
112462	Batman Forever	1995	121	5.4	215181	1	2	10
93409	Lethal Weapon	1987	109	7.6	215175	1	6	20
978764	Sucker Punch	2011	110	6.1	215140	1	10	
111503	True Lies	1994	141	7.2	214735	1	5	20
99348	Dances with Wolves	1990	181	8.0	214719	2	8	22
2316204	Alien: Covenant	2017	122	6.4	214511	13	18	20
1028532	Hachi: A Dog's Tale	2009	93	8.1	214388	8	9	
396171	Perfume: The Story of a Murderer	2006	147	7.5	214381	6	8	10
120812	Rush Hour	1998	98	7.0	214363	1	5	6
144117	The Boondock Saints	1999	108	7.8	214165	1	6	20
1464540	I Am Number Four	2011	111	6.1	214152	1	2	18
72890	Dog Day Afternoon	1975	125	8.0	213844	4	6	8
976051	The Reader	2008	124	7.6	213661	8	17	
1790809	Pirates of the Caribbean: Dead Men Tell No Tales	2017	129	6.6	213632	1	2	10
432348	Saw II	2005	93	6.6	213539	13	16	
1655442	The Artist	2011	100	7.9	213452	5	8	17
118688	Batman & Robin	1997	125	3.7	213197	1	18	
120762	Mulan	1998	88	7.6	213192	2	3	9
107614	Mrs. Doubtfire	1993	125	7.0	213095	5	8	9
53291	Some Like It Hot	1959	121	8.2	213073	5	17	
414993	The Fountain	2006	96	7.3	213067	8	18	
70735	The Sting	1973	129	8.3	212721	5	6	8
185937	The Blair Witch Project	1999	81	6.4	212589	13	16	
2229499	Don Jon	2013	90	6.6	212551	5	8	17
463985	The Fast and the Furious: Tokyo Drift	2006	104	6.0	212461	1	6	20
4649466	Kingsman: The Golden Circle	2017	141	6.8	212245	1	2	5
457939	The Holiday	2006	138	6.9	212088	5	17	
134847	Pitch Black	2000	109	7.1	211076	13	18	
4975722	Moonlight	2016	111	7.4	210683	8		
89218	The Goonies	1985	114	7.8	210636	2	5	9
1192628	Rango	2011	107	7.2	210413	2	3	5
175142	Scary Movie	2000	88	6.2	210406	5		
765443	Eastern Promises	2007	100	7.7	210382	6	8	16
1212450	Lawless	2012	116	7.3	210063	6	8	
478087	21	2008	123	6.8	209941	6	8	12
93870	RoboCop	1987	102	7.6	209647	1	6	18
1673434	The Twilight Saga: Breaking Dawn - Part 2	2012	115	5.5	209606	2	8	10
120660	Enemy of the State	1998	132	7.3	209574	1	6	16
3521164	Moana	2016	107	7.6	209381	2	3	5
104257	A Few Good Men	1992	138	7.7	209318	8	20	
825232	The Bucket List	2007	97	7.4	209286	2	5	8
315733	21 Grams	2003	124	7.7	209243	6	8	20
985699	Valkyrie	2008	121	7.1	209160	8	12	20
3076658	Creed	2015	133	7.6	208906	8	19	
3079380	Spy	2015	119	7.0	208873	1	5	6
430922	Role Models	2008	99	6.9	208833	5		
364725	Dodgeball: A True Underdog Story	2004	92	6.7	208753	5	19	
1823672	Chappie	2015	120	6.8	208569	1	6	8
102057	Hook	1991	142	6.7	208379	2	5	9
358273	Walk the Line	2005	136	7.9	208099	4	8	14
1855199	End of Watch	2012	109	7.6	207137	1	6	8
1731141	Ender's Game	2013	114	6.6	207135	1	2	10
399146	A History of Violence	2005	96	7.5	207052	8	20	
1211956	Escape Plan	2013	115	6.7	206544	1	6	16
1325004	The Twilight Saga: Eclipse	2010	124	5.0	206398	2	8	10
183505	Me, Myself & Irene	2000	116	6.6	205916	5		
195714	Final Destination	2000	98	6.7	205737	13	20	
448011	Knowing	2009	121	6.2	205416	1	8	16
1375670	Grown Ups	2010	102	6.0	205397	5		
1588173	Warm Bodies	2013	98	6.9	205383	5	13	17
118583	Alien: Resurrection	1997	109	6.2	205139	1	13	18
1124035	The Ides of March	2011	101	7.1	205083	8	20	
97757	The Little Mermaid	1989	83	7.6	205069	3	9	10
259324	Ghost Rider	2007	114	5.2	204925	1	2	10
1179904	Paranormal Activity	2007	86	6.3	204706	13		
1210819	The Lone Ranger	2013	150	6.4	204699	1	2	22
309698	Identity	2003	90	7.3	204639	16	20	
420223	Stranger Than Fiction	2006	113	7.6	204129	5	8	10
486822	Disturbia	2007	105	6.9	204099	6	8	16
427944	Thank You for Smoking	2005	92	7.6	203964	5	8	
3110958	Now You See Me 2	2016	129	6.5	203393	1	2	5
1324999	The Twilight Saga: Breaking Dawn - Part 1	2011	117	4.9	203375	2	8	10
2277860	Finding Dory	2016	97	7.3	203371	2	3	5
163978	The Beach	2000	119	6.6	203214	2	8	17
2660888	Star Trek: Beyond	2016	122	7.1	202878	1	2	18
83987	Gandhi	1982	191	8.1	202836	4	8	12
245712	Amores Perros	2000	154	8.1	202705	8	20	
82096	Das Boot	1981	149	8.4	202637	2	8	20
898367	The Road	2009	111	7.3	202545	2	8	
118655	Austin Powers: International Man of Mystery	1997	94	7.0	202315	2	5	
1234721	RoboCop	2014	117	6.2	202138	1	6	18
107818	Philadelphia	1993	125	7.7	201913	8		
1243957	The Tourist	2010	103	6.0	201907	1	2	6
77631	Grease	1978	110	7.2	201856	14al	17	
465234	National Treasure: Book of Secrets	2007	124	6.5	201792	1	2	9
1001526	Megamind	2010	95	7.3	201667	1	3	5
4034228	Manchester by the Sea	2016	137	7.8	201659	8		
172156	Bad Boys II	2003	147	6.6	201614	1	5	6
381681	Before Sunset	2004	80	8.1	201175	8	17	
296572	The Chronicles of Riddick	2004	119	6.7	201171	1	2	18
112442	Bad Boys	1995	119	6.8	200839	1	5	6
302886	Old School	2003	88	7.1	200631	5		
243155	Bridget Jones's Diary	2001	97	6.7	200535	5	8	17
2209764	Transcendence	2014	119	6.3	200328	8	16	17
57115	The Great Escape	1963	172	8.2	199750	2	8	12
145660	Austin Powers: The Spy Who Shagged Me	1999	95	6.6	199689	1	2	5
333766	Garden State	2004	102	7.5	199586	5	8	17
384537	Silent Hill	2006	125	6.6	199006	13		
373469	Kiss Kiss Bang Bang	2005	103	7.6	198922	1	5	6
133152	Planet of the Apes	2001	119	5.7	198596	1	2	18
77651	Halloween	1978	91	7.8	198444	13	20	
837562	Hotel Transylvania	2012	91	7.1	198444	3	5	9
983193	The Adventures of Tintin	2011	107	7.3	198393	1	2	3
109445	Clerks	1994	92	7.8	198265	5		
1598778	Contagion	2011	106	6.6	198102	8	20	
462499	Rambo	2008	92	7.0	197838	1	20	21
59578	For a Few Dollars More	1965	132	8.3	197798	Western		
335345	The Passion of the Christ	2004	127	7.2	197289	8		
138097	Shakespeare in Love	1998	123	7.1	197278	5	8	12
83944	First Blood	1982	93	7.7	196844	1	2	
299658	Chicago	2002	113	7.2	196701	5	6	14al
1080016	Ice Age: Dawn of the Dinosaurs	2009	94	7.0	196299	1	2	3
52618	Ben-Hur	1959	212	8.1	196136	2	8	12
1564367	Just Go with It	2011	117	6.4	195943	5	17	
110632	Natural Born Killers	1994	118	7.3	195733	6	8	
120655	Dogma	1999	130	7.3	195636	2	5	8
758774	Body of Lies	2008	128	7.1	195437	1	8	20
408306	Munich	2005	164	7.6	195226	8	12	20
80678	The Elephant Man	1980	124	8.2	195212	4	8	
1424381	Predators	2010	107	6.4	195138	1	2	18
287978	Daredevil	2003	103	5.3	194370	1	2	6
1132620	The Girl with the Dragon Tattoo	2009	152	7.8	194070	6	8	16
1798684	Southpaw	2015	124	7.4	193578	8	19	
95765	Cinema Paradiso	1988	155	8.5	193338	8		
2908446	Insurgent	2015	119	6.2	193249	1	2	18
108550	What's Eating Gilbert Grape	1993	118	7.8	193226	8		
4046784	Maze Runner: The Scorch Trials	2015	131	6.3	193202	1	18	20
1411238	No Strings Attached	2011	108	6.2	192961	5	17	
1220719	Ip Man	2008	106	8.0	192809	1	4	8
1189340	The Lincoln Lawyer	2011	118	7.3	192737	6	8	20
4550098	Nocturnal Animals	2016	116	7.5	192704	6	8	17
1922777	Sinister	2012	110	6.8	192466	13	16	20
116996	Mars Attacks!	1996	106	6.3	192451	5	18	
409847	Cowboys & Aliens	2011	119	6.0	192369	1	18	20
1321870	Gangster Squad	2013	113	6.7	192227	1	6	8
1139797	Let the Right One In	2008	115	7.9	191933	8	13	17
485947	Mr. Nobody	2009	141	7.9	191059	8	10	17
117509	Romeo + Juliet	1996	120	6.8	190678	8	17	
119643	Meet Joe Black	1998	178	7.2	190386	8	10	17
3263904	Sully	2016	96	7.5	190005	4	8	
3450958	War for the Planet of the Apes	2017	140	7.5	189876	1	2	8
1623205	Oz the Great and Powerful	2013	130	6.3	189709	2	9	10
45152	Singin' in the Rain	1952	103	8.3	189494	5	14al	17
1291150	Teenage Mutant Ninja Turtles	2014	101	5.8	189479	1	2	5
1832382	A Separation	2011	123	8.3	189093	6	8	9
1046173	G.I. Joe: The Rise of Cobra	2009	118	5.8	188933	1	2	18
1605630	American Reunion	2012	113	6.7	188765	5		
431308	P.S. I Love You	2007	126	7.1	188638	8	17	
308644	Finding Neverland	2004	106	7.7	188534	4	8	9
305224	Anger Management	2003	106	6.2	188207	5		
1599348	Safe House	2012	115	6.8	187908	1	2	6
246460	Die Another Day	2002	133	6.1	187775	1	2	20
416320	Match Point	2005	124	7.6	187571	8	17	20
2798920	Annihilation	2018	115	6.9	187477	2	8	13
2334879	White House Down	2013	131	6.4	187406	1	8	20
265208	The Girl Next Door	2004	109	6.7	187298	5	8	17
1436562	Rio	2011	96	6.9	187198	2	3	5
376541	Closer	2004	104	7.3	186810	8	17	
95327	Grave of the Fireflies	1988	89	8.5	186706	3	8	21
425061	Get Smart	2008	110	6.5	186393	1	2	5
2381941	Focus	2015	105	6.6	186381	5	6	8
311113	Master and Commander: The Far Side of the World	2003	138	7.4	186379	1	2	8
2293640	Minions	2015	91	6.4	186038	1	2	3
123755	Cube	1997	90	7.3	185936	8	16	18
1142988	The Ugly Truth	2009	96	6.5	185579	5	17	
80339	Airplane!	1980	88	7.8	185373	5		
2126355	San Andreas	2015	114	6.1	185224	1	2	8
251127	How to Lose a Guy in 10 Days	2003	116	6.4	185076	5	17	
1077258	Planet Terror	2007	105	7.1	185073	1	5	13
2361509	The Intern	2015	121	7.1	184897	5	8	
479143	Rocky Balboa	2006	102	7.2	184634	8	19	
1606378	A Good Day to Die Hard	2013	98	5.3	184483	1	20	
281358	A Walk to Remember	2002	101	7.4	184359	8	17	
795421	Mamma Mia!	2008	108	6.4	184351	5	14al	17
452608	Death Race	2008	105	6.4	184293	1	18	20
108399	True Romance	1993	119	7.9	184278	6	8	17
4196776	Jason Bourne	2016	123	6.6	183821	1	20	
181865	Traffic	2000	147	7.6	183729	6	8	20
4912910	Mission: Impossible - Fallout	2018	147	7.9	183590	1	2	20
1980209	Pain & Gain	2013	129	6.4	183371	1	5	6
112281	Ace Ventura: When Nature Calls	1995	90	6.3	183034	2	5	6
3065204	The Conjuring 2	2016	134	7.4	182763	13	16	20
1155056	I Love You, Man	2009	105	7.0	182699	5	17	
27977	Modern Times	1936	87	8.5	182524	5	8	9
64115	Butch Cassidy and the Sundance Kid	1969	110	8.1	182369	4	6	8
106519	Carlito's Way	1993	144	7.9	181919	6	8	20
187738	Blade II	2002	117	6.7	181910	1	13	18
481369	The Number 23	2007	98	6.4	181791	6	16	20
146316	Lara Croft: Tomb Raider	2001	100	5.8	181553	1	2	10
949731	The Happening	2008	91	5.0	181551	16	18	20
50212	The Bridge on the River Kwai	1957	161	8.2	181370	2	8	21
266915	Rush Hour 2	2001	90	6.6	181193	1	5	6
339291	A Series of Unfortunate Events	2004	108	6.8	181165	2	5	9
142342	Big Daddy	1999	93	6.4	181055	5	8	
4881806	Jurassic World: Fallen Kingdom	2018	128	6.2	180674	1	2	18
210945	Remember the Titans	2000	113	7.8	180566	4	8	19
374900	Napoleon Dynamite	2004	96	6.9	180444	5		
435625	The Descent	2005	99	7.2	180382	2	13	20
295178	Austin Powers in Goldmember	2002	94	6.2	180102	1	2	5
844471	Cloudy with a Chance of Meatballs	2009	90	7.0	180082	1	2	3
319343	Elf	2003	97	6.9	180050	5	9	10
87800	A Nightmare on Elm Street	1984	91	7.5	179766	13		
3778644	Solo: A Star Wars Story	2018	135	7.0	179574	1	2	10
356150	EuroTrip	2004	92	6.6	179560	5		
985694	Machete	2010	105	6.6	179523	1	6	20
1289401	Ghostbusters	2016	116	5.3	179340	1	5	10
1428538	Hansel & Gretel: Witch Hunters	2013	88	6.1	179268	1	10	13
328828	American Wedding	2003	96	6.3	179106	5		
158983	South Park: Bigger, Longer & Uncut	1999	81	7.8	178864	3	5	10
1272878	2 Guns	2013	109	6.7	178114	1	5	6
1815862	After Earth	2013	100	4.8	177981	1	2	18
1284575	Bad Teacher	2011	92	5.6	177618	5	17	
2184339	The Purge	2013	85	5.7	177163	13	20	
401855	Underworld: Evolution	2006	106	6.7	176887	1	2	10
207201	What Women Want	2000	127	6.4	176804	5	10	17
2234155	The Internship	2013	119	6.3	176644	5		
116483	Happy Gilmore	1996	92	7.0	176498	5	19	
130827	Run Lola Run	1998	81	7.7	176381	6	8	20
2719848	Everest	2015	121	7.1	176023	1	2	4
388482	Transporter 2	2005	87	6.3	175974	1	6	20
4160708	Don't Breathe	2016	88	7.1	175918	6	13	20
479952	Madagascar: Escape 2 Africa	2008	89	6.7	175731	2	3	5
2334873	Blue Jasmine	2013	98	7.3	175567	8		
119282	Hercules	1997	93	7.3	175247	2	3	5
120855	Tarzan	1999	88	7.3	174966	2	3	9
59742	The Sound of Music	1965	172	8.0	174803	4	8	9
327597	Coraline	2009	100	7.7	174474	3	8	10
1636826	Project X	2012	88	6.7	174461	5		
371724	The Hitchhiker's Guide to the Galaxy	2005	109	6.8	174427	2	5	18
118929	Dark City	1998	100	7.7	174407	16	18	20
99653	Ghost	1990	127	7.0	174382	8	10	17
993842	Hanna	2011	111	6.8	174376	1	8	20
1127180	Drag Me to Hell	2009	99	6.6	174281	13	20	
170016	How the Grinch Stole Christmas	2000	104	6.1	173900	5	9	10
960144	You Don't Mess with the Zohan	2008	113	5.5	173820	5		
32553	The Great Dictator	1940	125	8.5	173764	5	8	21
94737	Big	1988	104	7.3	173641	5	8	9
3235888	It Follows	2014	100	6.9	173620	13	16	
959337	Revolutionary Road	2008	119	7.3	173490	8	17	
128853	You've Got Mail	1998	119	6.6	173463	5	8	17
499448	The Chronicles of Narnia: Prince Caspian	2008	150	6.5	173438	1	2	9
58461	A Fistful of Dollars	1964	99	8.0	173149	Western		
481499	The Croods	2013	98	7.2	172921	1	2	3
43014	Sunset Boulevard	1950	110	8.4	172912	8	11	
79501	Mad Max	1979	88	7.0	172789	1	2	18
143145	The World Is Not Enough	1999	128	6.4	172663	1	2	20
98635	When Harry Met Sally...	1989	95	7.6	172573	5	8	17
1649419	The Impossible	2012	114	7.6	172260	8	12	20
117665	Sleepers	1996	147	7.6	171973	6	8	20
318627	Resident Evil: Apocalypse	2004	94	6.2	171943	1	13	18
1485796	The Greatest Showman	2017	105	7.7	171865	4	8	14al
1899353	The Raid: Redemption	2011	101	7.6	171623	1	20	
88846	Brazil	1985	132	8.0	171594	8	18	
1340800	Tinker Tailor Soldier Spy	2011	122	7.1	171458	8	16	20
432283	Fantastic Mr. Fox	2009	87	7.8	171241	2	3	5
87363	Gremlins	1984	106	7.2	171101	5	10	13
1148204	Orphan	2009	123	7.0	170914	13	16	20
4630562	The Fate of the Furious	2017	136	6.7	170695	1	6	20
3741834	Lion	2016	118	8.1	170004	4	8	
1270797	Venom	2018	112	6.9	169888	1	18	
432021	Resident Evil: Extinction	2007	94	6.3	169864	1	13	18
366551	Harold & Kumar Go to White Castle	2004	88	7.1	169605	2	5	
1606389	The Vow	2012	104	6.8	169429	8	17	
1667889	Ice Age: Continental Drift	2012	88	6.6	169429	2	3	5
397892	Bolt	2008	96	6.9	169372	2	3	5
477080	Unstoppable	2010	98	6.8	169243	1	20	
1111422	The Taking of Pelham 123	2009	106	6.4	169175	1	6	20
1646987	Wrath of the Titans	2012	99	5.7	169006	1	2	10
370263	AVP: Alien vs. Predator	2004	101	5.6	169005	1	13	18
103874	Bram Stoker's Dracula	1992	128	7.5	168861	13		
