0805564	7.3	128816
0272338	7.3	128483
1121931	6.2	128477
0387808	6.6	128409
0113247	8.1	128336
0102138	8.0	128303
1034303	7.2	128269
0890870	5.9	128203
0398808	7.2	128127
0413099	5.4	128087
0072684	8.1	127884
1334260	7.2	127720
0097958	7.6	127570
1860357	7.1	127367
0074958	8.1	127349
0093894	6.7	127272
0301357	7.7	127100
0410297	6.8	127033
1403981	7.1	127022
0242423	5.5	126843
1560747	7.1	126774
0042332	7.3	126706
1809398	7.2	126690
1980929	7.4	126342
2848292	6.4	126076
0082198	6.9	125690
0097523	6.3	125564
0306047	5.5	125447
0084516	7.4	125383
2191701	5.4	125080
0047296	8.2	125079
1399683	7.2	124904
0980970	6.3	124842
1549920	6.4	124774
0350258	7.7	124753
1563738	7.0	124712
0307987	7.1	124642
0989757	6.3	124593
1389137	7.1	124390
0473705	7.1	124381
0417148	5.5	124334
0280590	5.8	124160
0389790	6.1	123771
1469304	5.6	123716
0087544	8.1	123708
1100089	7.0	123573
0472033	7.1	123562
0118842	7.3	123520
2101441	5.3	123387
0804497	7.1	123305
0387131	7.4	123198
0481536	6.6	123196
0022100	8.3	123088
1034032	5.8	123076
0424345	7.4	122982
0369441	6.1	122910
0092067	8.1	122898
0109831	7.1	122896
0471042	6.2	122870
0036775	8.3	122859
0116583	6.9	122799
0430105	6.9	122781
0120784	7.1	122775
0276919	8.0	122753
0292506	6.6	122686
1939659	5.9	122679
2975578	6.5	122657
1855325	5.4	122615
1764234	6.2	122507
0120888	6.8	122248
0099938	6.1	122076
0340855	7.3	121686
0040522	8.3	121658
0107362	6.3	121569
1174732	7.3	121548
1915581	6.1	121489
4555426	7.4	121275
5580036	7.5	120978
0361596	7.5	120875
0324216	6.2	120645
0947810	6.8	120592
2180411	6.0	120523
3532216	7.2	120518
0450232	6.6	120323
1351685	6.3	120234
0119345	5.7	120182
1189073	7.6	120173
3300542	5.9	119980
0095159	7.6	119979
2203939	6.0	119908
0120768	7.3	119824
0086465	7.5	119791
2278871	7.8	119790
2042568	7.5	119766
1924435	6.5	119753
1314655	6.2	119660
1234548	6.2	119659
1538403	5.9	119577
1242460	7.5	119505
0277296	5.5	119467
1204975	6.6	119386
0073629	7.4	119374
0079522	8.0	119282
0842926	7.0	119276
0256380	5.9	119229
0325703	5.5	119203
0358082	6.3	119072
0365737	6.9	118898
0451079	6.8	118890
3152624	6.2	118880
2209418	7.9	118872
3640424	7.1	118851
4178092	7.1	118766
0112508	6.4	118490
0053285	7.3	118440
0103074	7.4	118410
1019452	7.1	118405
0443649	5.1	118349
0085334	8.0	118267
0277434	7.2	118167
0402022	5.5	117976
0088258	8.0	117839
1255953	8.2	117771
0253556	6.2	117614
0245844	7.8	117527
0414982	5.8	117288
0072271	7.5	117187
1790886	6.1	116912
0343135	5.9	116559
1262416	6.2	116542
2692904	7.1	116530
1758830	6.2	116497
0816442	7.6	116406
0325805	7.3	116356
0467197	5.4	116174
0117913	7.4	116155
2120120	5.6	116005
5311514	8.4	115969
2873282	6.6	115927
0449010	5.1	115875
0100150	7.8	115867
0257360	7.2	115838
1448755	6.5	115834
0088323	7.4	115809
3322940	5.4	115809
2554274	6.5	115792
3416742	7.6	115552
0089530	6.3	115511
2177771	6.1	115361
0116922	7.6	115290
3393786	6.1	115153
1517451	8.1	115110
2096672	5.6	115103
0384793	6.5	115093
0046250	8.1	115084
0433362	6.5	115001
0079417	7.8	114851
0381707	5.5	114771
0379725	7.4	114637
0125664	7.4	114466
0815236	6.4	114441
0274558	7.6	114347
2446980	6.6	114160
1298649	5.7	114141
0452594	5.8	114089
1616195	6.6	114066
0134273	6.5	113987
0093822	7.4	113834
0093105	7.3	113700
1615065	6.5	113636
0106489	7.8	113364
3316960	7.5	113301
0119738	6.3	113277
0034492	7.3	113262
0373074	7.8	113205
0149261	5.8	113111
0071230	7.8	113000
0164052	5.7	112846
0120789	7.5	112764
0251160	7.1	112702
0247638	6.3	112619
3774114	7.3	112543
0043274	7.4	112506
0312004	7.5	112500
2381111	7.5	112426
0040746	8.0	112309
0322330	6.2	112275
0480687	5.9	112161
0455824	6.6	112098
1205537	6.2	112029
0101272	6.9	111999
0259446	6.6	111908
0134084	5.6	111829
2024432	5.7	111666
0268695	5.9	111632
0044079	8.0	111500
0113568	8.0	111498
0249462	7.7	111432
0097441	7.9	111429
0227445	6.8	111404
0918927	7.5	111386
0032910	7.5	111326
0164912	5.9	111284
0431197	7.0	111166
0100507	5.2	111132
0108358	7.8	111106
0251075	6.1	110953
0054331	7.9	110767
0091203	7.2	110706
0305357	4.9	110705
5074352	8.5	110616
1862079	7.0	110362
0427327	6.7	110315
1055292	6.6	110118
1524137	6.5	110091
0418689	7.1	110046
0091369	7.4	110015
7784604	7.3	109995
0070511	8.0	109901
5164214	6.2	109900
0120102	7.0	109863
3371366	5.2	109854
1038919	5.6	109797
0090728	7.3	109606
0338564	8.1	109601
2267968	7.1	109418
0184894	6.6	109296
0120657	6.6	109221
1692486	7.2	109214
0117438	6.6	109163
1441395	6.3	109160
0905372	6.2	109098
2582496	7.8	109079
0404032	6.7	108931
0082340	7.2	108930
0101507	7.8	108816
0099077	7.8	108786
0216216	5.9	108766
0355295	5.9	108715
0087182	6.6	108644
0093437	7.3	108498
0106582	6.4	108463
0161081	6.6	108368
0480025	7.7	108265
0393162	7.3	108240
1000774	5.6	108240
0117731	7.6	108154
0482606	6.2	108006
0293508	7.3	107854
0046183	7.3	107845
0032976	8.1	107839
0486946	5.9	107827
1201167	6.3	107786
0475290	6.3	107455
2561572	6.0	107453
2305051	7.1	107449
0113749	7.2	107344
3470600	7.1	107210
4116284	7.3	107124
0117008	6.9	106965
0093748	7.6	106923
1172570	7.1	106692
0758730	4.7	106634
3488710	7.3	106603
0265459	6.8	106457
0822847	5.7	106414
0790736	5.6	106391
0112431	6.8	106237
0095956	5.8	105924
0397065	5.3	105749
1179034	6.5	105700
0223897	7.2	105691
0100814	7.2	105627
0780521	7.1	105574
0120794	7.1	105463
0162346	7.4	105445
0103855	6.2	105228
0146838	6.9	105211
1390411	6.9	105101
2034800	6.0	105090
0120632	6.7	105054
1615147	7.1	105040
0120783	6.5	105017
1228987	7.1	104929
0817230	5.7	104766
1634122	6.3	104636
0362120	5.1	104620
1058017	6.4	104613
0113627	7.5	104603
0048280	7.3	104472
0314353	6.6	104278
1131734	5.2	104266
1067583	6.9	104185
1355630	6.8	104180
0107977	6.7	104175
0084827	6.8	104157
2388715	6.5	104134
0042192	8.3	104098
1132626	5.8	104067
1547234	6.5	104044
0245574	7.7	103727
1517260	5.9	103688
0876563	7.7	103566
0421239	6.5	103553
0907657	7.9	103424
1821549	7.7	103412
1086772	6.5	103333
0112642	6.1	103330
1924429	6.9	103290
0870984	6.6	103261
0092965	7.8	103244
1904996	6.2	103190
0453451	6.4	103150
0033563	7.3	103047
0290673	7.4	102998
0057076	7.5	102942
0106918	6.8	102905
0084726	7.7	102888
0077975	7.6	102823
0455407	6.5	102775
0435651	6.5	102738
1937390	6.9	102722
0063350	7.9	102586
4052882	6.3	102407
0365907	6.5	102381
0462590	6.5	102345
0366627	7.1	102143
0080761	6.5	102113
0101410	7.7	101907
2265171	8.0	101677
0373051	5.8	101663
0079116	7.6	101619
1911644	6.7	101549
0133751	6.5	101532
0077402	8.0	101451
0421073	6.8	101444
0430357	6.0	101410
0118694	8.1	101386
0085959	7.6	101373
0337741	6.7	101140
2884206	7.4	101105
3521126	7.4	101056
0250687	6.4	101001
0329101	5.8	100970
1071875	4.3	100954
0340163	6.6	100932
0263488	6.2	100874
0087928	6.7	100771
0765010	7.1	100716
1486185	5.5	100696
0385004	7.6	100668
2404311	6.3	100595
0113492	5.5	100574
0096320	6.0	100561
0190138	6.7	100526
0373883	6.1	100523
0118617	7.1	100482
1327773	7.2	100457
1307068	6.7	100423
1648190	5.7	100333
4302938	7.8	100268
0445922	7.4	100071
1023114	7.3	100071
0182789	6.9	100054
0460791	7.9	100012
0070608	7.6	99965
1131729	7.4	99962
1854564	5.8	99956
0289992	7.6	99862
5700672	7.5	99714
0795368	7.4	99705
0120890	6.5	99496
0424095	6.6	99454
0404203	7.5	99386
0200550	5.6	99258
0327554	3.3	99212
0203019	7.2	99205
0117218	5.6	99086
0465580	6.1	99080
0114069	6.6	99052
0295700	6.1	98989
5813916	9.4	98932
4172430	7.3	98853
0040897	8.3	98724
0472062	7.1	98691
0348836	5.8	98648
0405296	7.1	98497
0137494	6.3	98468
1638002	7.2	98464
2543472	8.0	98440
0929632	7.3	98404
5439796	7.0	98322
0146675	5.7	98290
0397101	6.5	98217
1602613	5.7	98163
3531824	6.6	98099
1921064	5.5	98090
3567288	6.2	97909
1956620	5.1	97863
0286499	6.7	97846
4438848	5.7	97777
0309987	7.2	97677
0119395	6.4	97650
1315981	7.6	97643
0419706	5.2	97617
0426931	7.5	97586
5462602	7.6	97492
0097351	7.5	97460
0405508	8.2	97326
0401383	8.0	97249
0384806	6.0	97155
0056801	8.1	97047
1509767	5.8	97037
1206543	6.8	96926
0970866	5.5	96920
0096928	6.9	96917
0338337	6.3	96835
0067116	7.8	96774
0227538	5.5	96751
0283111	6.4	96709
0089881	8.2	96646
0799949	2.4	96556
1860213	5.9	96553
1567609	7.0	96549
0780653	5.8	96432
2312718	6.5	96346
0240890	6.9	96283
4651520	6.2	96257
0092644	6.5	96217
0313737	6.1	96170
0436697	7.3	96092
1073498	2.7	96035
6294822	7.2	95999
0367959	6.2	95973
0870111	7.7	95887
0368008	6.6	95847
1682180	6.8	95735
0236493	6.1	95670
0790686	6.2	95667
0031679	8.2	95625
0243133	7.6	95616
0353969	8.1	95606
2402927	7.2	95606
0865556	6.6	95560
1622979	5.9	95560
4786282	6.3	95495
0287467	8.0	95472
0097814	7.9	95373
0386117	6.8	95264
0164184	6.4	95228
0218967	6.7	95194
0365830	6.8	95088
2231461	6.1	95007
0075005	7.6	94946
0116213	6.1	94835
1053424	6.3	94743
0433400	6.2	94683
0467200	6.7	94373
0070666	7.8	94343
1656190	6.5	94335
0102510	6.9	94218
1007029	6.4	94171
0120902	7.0	94170
0390521	7.2	94141
0426883	6.9	94010
0104952	7.6	94006
1702439	6.7	93992
0080487	7.3	93960
0848537	6.7	93879
0120889	7.0	93660
0079944	8.1	93646
0376136	6.2	93613
0055630	8.3	93586
0159273	6.4	93525
0462504	7.3	93504
1114740	5.2	93478
0256415	6.2	93465
0393109	7.4	93442
1135503	7.0	93424
0327850	6.7	93410
0343737	6.7	93225
1438176	6.4	93184
0404390	7.4	93089
1063669	7.6	93072
0059800	7.0	92996
0110478	7.0	92987
0342258	7.0	92720
0186151	7.4	92716
0480242	6.8	92698
0317198	6.0	92672
0096256	7.3	92643
1078940	5.5	92588
0335245	6.2	92310
0129290	6.7	92302
0091605	7.8	92292
1528854	6.1	92279
1924396	7.8	92270
0373926	6.4	92145
0012349	8.3	92079
0901476	5.5	92050
1027718	6.2	92039
0300471	6.2	91952
0104070	6.5	91944
2503944	6.6	91920
1240982	5.5	91876
0105112	6.9	91846
0112461	7.3	91845
1478964	6.6	91802
1258197	6.9	91780
2199571	6.6	91741
0120184	6.1	91719
0477302	6.9	91717
1408253	6.2	91683
0113855	5.8	91617
1327194	6.5	91611
0475276	7.6	91548
0112740	7.3	91527
1536044	5.7	91484
1433108	6.5	91465
0061418	7.9	91450
1571222	6.4	91439
0425123	6.7	91372
0422720	6.4	91167
0168629	8.0	91035
2404233	5.4	91034
1233227	6.0	90994
0119303	4.4	90993
0119164	7.2	90953
0861739	8.1	90806
1450321	7.1	90793
0096446	7.3	90792
0052311	8.0	90711
2193215	5.3	90573
0412019	7.2	90509
1588170	7.8	90503
0409182	5.6	90495
0318462	7.8	90408
1333125	4.3	90359
1038686	5.2	90228
1800246	6.2	90132
0169102	8.1	90078
3410834	5.7	90027
2631186	8.2	90018
0093177	7.0	89905
0088128	7.1	89895
4209788	7.5	89879
0102059	6.7	89803
1614989	7.6	89748
0758766	6.5	89694
4276820	7.2	89635
0230030	6.0	89616
1839492	7.2	89612
0185431	5.3	89602
0114388	7.7	89514
0427152	5.9	89489
0044081	8.0	89454
0053198	8.1	89274
1023111	6.6	89245
0816462	5.2	89222
0247745	7.1	89200
0230011	6.9	89190
0490204	7.5	89139
0433383	7.5	89137
0292963	7.3	89023
0115433	5.7	88957
0068473	7.7	88915
2763304	7.2	88909
0074119	8.0	88881
1502404	5.4	88763
0277371	5.7	88694
0044706	8.0	88666
0889573	6.1	88641
0364970	5.6	88534
1592525	6.1	88522
1979388	6.7	88480
0113101	6.7	88371
0081573	6.8	88350
1067106	6.8	88331
1188996	8.0	88195
0099871	7.5	88138
1482459	6.4	88121
0209958	6.3	88117
0452702	6.2	88091
0113118	7.3	88037
0096969	7.2	87998
2692250	6.2	87990
0064665	7.9	87989
0452637	5.6	87924
2170593	7.3	87847
2510894	6.7	87806
0390384	6.9	87551
3717490	6.0	87433
0051201	8.4	87374
0084805	7.4	87342
2304933	5.2	87290
0074486	7.4	87262
2357129	5.9	87236
0118689	6.4	87153
0133240	7.1	87134
0076752	7.1	87127
0104348	7.8	87044
0110622	6.5	87007
3874544	6.3	87007
0758746	5.6	86992
2431286	7.6	86970
0120873	6.5	86957
1142977	7.0	86932
1235166	7.9	86801
0124315	7.4	86719
0385880	6.6	86676
0070034	7.7	86665
1144884	5.2	86651
0015864	8.2	86571
1195478	6.2	86512
0248667	6.8	86488
0098439	6.4	86472
1017460	5.7	86402
0066206	8.0	86362
0097239	7.4	86362
1187064	6.9	86316
1212419	6.5	86201
0441909	7.6	86169
0064276	7.4	86105
0250258	7.7	86055
1045772	6.6	86048
0120907	6.8	86009
0337921	6.5	86001
4034354	7.0	85984
0062512	6.9	85889
1034314	5.9	85871
0418819	6.2	85841
1622547	6.1	85839
1440728	6.3	85768
1657507	6.4	85671
0118883	6.7	85641
0963178	6.5	85627
0171804	7.6	85607
0070328	6.8	85478
4501244	6.2	85469
0071360	7.9	85381
0103873	7.5	85339
0318649	6.0	85155
0118615	4.7	85126
0799934	6.4	85071
0116136	6.4	85053
0349205	5.8	85019
1623288	7.0	84978
0055614	7.6	84914
3622592	6.3	84891
2866360	7.2	84836
0174856	7.6	84776
1524930	6.1	84775
4062536	7.0	84734
0163187	5.5	84732
0122718	6.1	84691
3063516	6.5	84630
0395584	6.9	84608
0298814	5.5	84601
0102266	7.0	84600
0288477	5.5	84568
0086034	6.6	84542
0118998	5.4	84533
0892318	6.6	84507
0446755	7.5	84490
0443701	5.9	84489
0115759	6.0	84407
0267913	5.0	84404
0066995	6.7	84366
0071807	6.8	84366
1778304	5.8	84364
0267804	5.9	84295
1045778	4.9	84284
0313542	7.1	84272
1386932	7.6	84256
0479997	5.4	84164
0138524	6.3	84145
1412386	7.3	84101
1161864	6.0	84030
1179056	5.2	83974
0085995	7.4	83965
0127536	7.5	83962
1549572	7.0	83953
2224026	6.6	83902
0097742	6.6	83893
3469046	6.3	83803
0090555	6.5	83776
4123430	6.9	83776
0328880	6.8	83738
0362478	5.6	83714
1216492	6.5	83671
2241351	6.5	83602
2381991	6.1	83601
0386140	5.9	83520
0285531	5.5	83506
0377109	5.4	83500
1078588	7.4	83472
0080120	7.7	83403
0060827	8.1	83344
1226273	6.6	83324
1470827	6.4	83291
0038787	8.0	83243
1216487	7.2	83194
0302640	5.5	83103
0981227	6.7	83042
0107206	7.2	83018
0083929	7.2	82904
1618442	6.0	82886
1602620	7.9	82829
1781769	6.6	82757
0093389	7.8	82716
1564585	4.4	82695
0365686	6.5	82670
5104604	7.9	82670
1532503	7.2	82664
5140878	6.5	82452
0468492	7.0	82345
0025316	8.1	82328
0348333	6.8	82305
0106611	6.9	82073
4698684	7.9	82058
0114924	6.7	81998
0406816	6.9	81975
0104694	7.2	81963
0070379	7.3	81912
0112817	7.7	81891
0126886	7.3	81795
0082398	6.8	81773
0480255	6.4	81670
0406375	6.2	81515
0086567	7.1	81478
1204342	7.1	81478
1477076	5.6	81463
0099700	6.3	81426
0808279	6.5	81357
1675192	7.4	81336
1213644	1.9	81274
0112818	7.5	81259
2671706	7.2	81232
4779682	5.8	81214
0050986	8.2	81206
0111070	6.4	80987
0119229	7.4	80910
1397514	5.8	80878
0490215	7.2	80852
0401445	7.0	80844
0116705	5.5	80818
1648179	6.4	80711
1232200	5.6	80703
1103153	5.4	80643
1385867	5.6	80579
0960731	6.1	80498
0056193	7.6	80369
0117318	7.3	80360
0032455	7.8	80285
0452625	5.6	80284
0357277	4.7	80268
0808417	8.1	80240
1791528	6.7	80223
0117666	8.0	80188
0155267	6.8	80155
2980592	6.7	80110
0464154	5.4	80099
0079574	6.3	79880
1289406	7.2	79809
2172934	6.2	79722
1637706	6.4	79663
1034331	6.0	79633
0499556	6.3	79631
0082010	7.6	79468
4500922	6.3	79377
0109444	6.9	79367
0065421	7.1	79338
0204946	6.0	79240
0914863	7.1	79240
0468489	7.2	79233
0416236	6.6	79201
1878870	7.4	79153
0185125	7.9	79026
3195644	6.1	78998
0054047	7.8	78971
0363589	7.2	78957
0408839	5.8	78952
0498353	5.5	78880
0032551	8.1	78865
0013442	8.0	78847
1135985	6.5	78809
1230414	6.6	78803
1486192	6.4	78800
0498399	6.9	78765
1164999	7.5	78762
1456635	6.8	78759
2679042	5.7	78736
3381008	6.2	78734
0093428	6.7	78728
0230838	6.7	78669
0107120	6.8	78629
0460740	7.2	78619
1109624	7.2	78577
0120780	7.0	78471
1559547	6.2	78362
1396218	6.0	78275
1714915	7.3	78248
1440292	7.3	78226
1655420	7.0	78204
0090264	6.3	78203
0395699	5.6	78176
0165798	7.5	78149
1985966	6.4	78143
2140379	6.5	78106
5715874	7.0	78075
0181536	7.3	78055
1859650	6.3	78051
2557478	5.6	77998
1667353	5.6	77955
1322269	7.2	77917
0270288	7.1	77855
0346156	6.1	77842
0396555	6.9	77825
1506999	5.8	77809
1263670	7.3	77796
0118887	6.9	77784
0086979	7.6	77722
0844708	6.6	77704
0058385	7.9	77639
0213847	7.5	77566
0402399	6.7	77551
0455760	6.2	77513
0285742	7.1	77484
2205697	7.3	77421
0327437	5.9	77361
0284837	6.2	77325
0057546	7.2	77305
1853739	6.5	77275
0173840	6.4	77193
0111495	8.1	77148
0114214	6.4	77042
4465564	4.6	77037
0098084	6.6	76984
0382077	5.9	76931
0252076	5.2	76784
0100758	6.8	76765
0154506	7.6	76741
0105417	6.3	76683
1536537	6.9	76662
0289848	5.9	76649
4094724	6.0	76565
2125435	7.3	76483
4481414	7.6	76466
0107144	6.6	76460
0095647	7.8	76434
2132285	5.6	76395
0160862	5.9	76386
0090329	7.4	76347
0497116	7.4	76251
0400717	6.1	76210
0105698	6.0	76076
0101761	7.2	75975
0274812	7.0	75934
0821640	5.8	75904
1297919	6.2	75874
0371606	5.8	75851
0450188	7.6	75844
0472181	5.5	75842
0119137	5.2	75831
0882977	6.5	75815
5776858	7.5	75810
0151738	6.0	75794
0453562	7.5	75783
0137363	7.2	75629
0370032	4.4	75607
1020072	7.5	75556
2382009	6.7	75528
0116365	7.1	75432
0108394	8.0	75372
1615160	7.0	75244
2567026	6.2	75231
0322802	6.6	75211
2548396	5.6	75204
0879870	5.8	75108
0097493	7.3	75056
3850214	7.2	75003
0457513	6.7	74938
1702443	1.6	74929
1023481	6.3	74895
0098258	7.4	74841
3072482	6.7	74795
3316948	6.1	74779
0328538	6.8	74764
1598822	5.7	74719
3949660	6.0	74628
3322364	7.1	74561
0208003	5.1	74540
1293847	5.2	74523
1126590	7.0	74467
0096061	7.0	74365
0082406	7.3	74358
0455967	5.8	74347
0048545	7.8	74208
0457510	5.7	74201
0105665	7.2	74164
1172049	7.0	74070
0094862	6.6	74036
0383216	5.6	74009
0463034	5.6	73950
0307479	6.2	73902
0384680	6.6	73884
1555149	8.1	73823
4682786	6.8	73798
0101700	7.7	73782
0104797	7.7	73764
1418377	5.1	73759
1540133	7.3	73743
0100502	5.8	73686
0088011	6.9	73667
0048424	8.0	73610
0098554	7.0	73583
0419887	7.6	73527
0120885	7.1	73447
0099582	6.6	73365
0839980	5.8	73350
0132477	7.8	73290
0469641	6.0	73167
0817177	7.7	73005
6499752	7.6	72946
1229822	7.4	72936
0356470	5.9	72914
0166896	8.0	72902
0079945	6.4	72895
0069704	7.5	72875
0364045	6.2	72873
0456554	7.0	72816
0862856	6.8	72788
0100935	7.2	72784
0317648	6.7	72773
0245674	5.6	72683
0035423	6.4	72667
0120679	7.4	72660
0371246	6.4	72630
0138749	6.9	72628
1219342	7.0	72552
0086541	7.3	72515
1020558	6.4	72496
1625346	6.3	72340
0024216	7.9	72335
0367110	8.3	72290
1860353	6.4	72225
0154420	8.1	72189
0038355	8.0	72175
1981128	5.3	72160
1029234	7.1	72152
0852713	5.5	72127
0280707	7.3	71987
1294226	5.9	71937
0250797	6.7	71933
2179116	7.2	71878
0101889	7.6	71863
0120787	6.5	71775
5052474	7.1	71770
0086200	6.8	71767
5988370	1.8	71737
0107822	7.6	71723
2823054	6.0	71718
0097216	7.9	71695
0118928	5.9	71692
0369702	8.0	71666
0049406	8.0	71636
1716772	6.8	71581
0094889	5.9	71540
1117385	7.5	71522
0185183	2.5	71508
1292566	6.1	71503
0110074	7.3	71491
0377818	5.1	71461
0290095	5.4	71424
4572514	7.4	71411
0092563	7.3	71384
0049730	8.0	71378
0141926	6.6	71373
1083452	7.4	71344
0095489	7.4	71329
1152398	5.6	71325
5022702	6.6	71221
0097778	5.8	71173
0112401	6.3	71138
3544112	8.0	71082
1600195	5.1	71040
0043456	7.8	71012
0087884	8.1	70940
0386032	8.0	70871
2592614	5.6	70826
0864761	6.9	70805
0115685	7.0	70772
0411061	5.9	70736
1911658	6.7	70675
1235522	6.2	70621
0092007	7.3	70618
1666801	6.5	70594
0405325	6.2	70557
4857264	8.1	70539
0116778	6.9	70517
4016934	8.1	70508
2057392	7.3	70493
1590193	6.3	70443
0065214	8.0	70390
0120832	6.0	70316
0815245	6.4	70292
0427392	5.9	70283
0090305	6.6	70229
2370248	8.0	70214
0099371	5.9	70206
1674771	6.6	70112
0265349	6.5	70087
0398712	6.3	70070
0465551	7.4	70066
0152930	7.0	70028
0374546	8.1	69996
0356634	5.0	69986
5308322	6.5	69985
1095217	6.6	69959
2358891	7.8	69939
2436386	6.4	69907
2357291	6.3	69875
0088939	7.8	69863
0108525	6.2	69840
0117333	6.4	69772
0087078	5.9	69759
0264616	7.3	69757
1093908	5.9	69701
0403702	6.5	69681
0113161	6.9	69670
0117802	7.3	69635
0304415	6.5	69634
0064757	6.8	69579
0383028	7.5	69457
0795351	6.2	69454
0114694	7.1	69447
1512235	6.8	69411
0810913	3.3	69383
0054997	8.0	69370
1051904	6.3	69365
0017925	8.2	69341
0209475	5.3	69303
2387559	6.4	69260
0105690	6.5	69186
1126591	6.4	69137
1433811	7.5	69071
0371257	6.9	69058
2017038	6.9	69048
0303816	5.6	69041
0108037	7.8	68974
0378109	5.9	68934
1220198	5.9	68928
0345950	7.0	68871
1974419	6.2	68816
0109254	5.5	68814
1840417	7.1	68759
0211933	6.5	68719
1336608	5.9	68709
0084503	8.0	68700
5164432	7.7	68671
0111280	6.6	68568
0439815	6.5	68544
0164181	7.0	68535
1234719	5.4	68513
1605717	7.0	68470
0109813	4.8	68411
4287320	5.3	68384
1020530	6.8	68352
0311289	7.0	68339
1528071	6.5	68322
0367089	7.4	68204
0446059	7.7	68204
0787475	6.7	68203
2002718	5.6	68187
0462465	6.3	68165
0368226	3.7	68164
0107798	6.6	68153
0477071	5.9	68061
1655460	5.6	68051
0251736	6.1	68048
2726560	7.1	67866
1683526	7.7	67849
0114508	5.8	67841
0181316	6.3	67809
1781922	6.8	67806
0120179	3.8	67721
0119173	5.9	67687
0092675	6.8	67679
0483607	6.0	67677
0494238	6.1	67575
0387877	5.6	67526
0344510	7.7	67455
1711425	5.9	67439
0233469	5.5	67399
0106220	6.7	67389
0105812	6.7	67384
1261945	4.4	67380
3289956	6.8	67358
0088930	7.3	67264
1985949	6.3	67212
0120828	5.8	67207
0069293	8.1	67205
0398017	6.6	67194
0770752	5.7	67180
0401711	7.3	67178
0975645	6.8	67149
0186566	6.4	67133
1389072	5.7	67128
0952640	5.2	67105
0335119	6.9	67088
0088170	6.7	67051
0389557	7.8	67041
0119099	7.0	66970
0164334	6.3	66936
3203606	7.5	66912
2980648	7.3	66858
2082197	8.1	66856
0056218	8.0	66714
0286112	7.3	66696
1726669	6.7	66694
3967856	7.3	66677
0770703	6.1	66599
0115963	6.3	66526
2334649	7.5	66498
1242432	6.3	66484
0243736	5.6	66479
0368909	7.2	66462
3416532	7.5	66441
1972571	6.8	66408
0090863	7.0	66385
0116908	6.8	66352
0790628	5.9	66352
3691740	6.4	66321
0253754	6.4	66289
0113540	7.0	66286
2649554	6.6	66274
1467304	4.4	66273
4731136	6.4	66261
1954470	8.2	66213
0086066	7.2	66181
1280558	8.2	66119
0183523	5.6	66104
1178663	7.2	66035
0862846	6.9	66010
0107808	7.5	65897
5814060	5.5	65874
1568921	7.6	65828
0120461	5.5	65818
3882082	6.0	65759
0171363	4.9	65648
0427229	5.6	65643
0481141	6.3	65557
1126618	6.5	65555
0884732	6.7	65538
7349662	7.6	65461
0804461	6.8	65424
3605418	4.9	65411
0120738	5.1	65405
0205000	5.7	65375
0368933	5.8	65305
0091790	6.8	65293
1582507	5.6	65268
0043265	7.9	65243
1121096	5.5	65241
3007512	7.1	65232
1374992	6.4	65221
1912398	7.2	65215
0354899	7.3	65207
0093010	6.9	65154
0085794	7.8	65075
0995039	6.7	65074
0970452	6.1	65056
0455538	6.4	65021
0478134	7.2	65010
0861689	6.6	64976
1366344	5.7	64933
2387433	6.3	64839
1341167	7.3	64822
0387898	7.3	64762
0101393	6.7	64757
0963794	5.9	64725
0120791	6.2	64603
0118607	7.3	64595
2494362	7.1	64592
1586265	5.7	64570
1098327	2.6	64443
0102492	6.9	64279
0150377	6.4	64277
4695012	6.2	64266
1645089	8.3	64203
0871510	8.2	64200
0374536	4.8	64144
2870612	6.2	64137
3766354	6.8	64103
0811080	6.0	64101
0162650	5.9	64082
1491044	6.9	64063
1082868	6.0	64061
0082495	6.6	64055
0067185	8.0	63954
3522806	5.7	63930
0377471	5.7	63906
1379182	7.3	63905
2400463	6.7	63869
0272020	6.9	63835
0091326	6.0	63804
1352824	6.3	63804
0119190	5.5	63783
1371150	6.6	63734
0391304	6.6	63731
0133952	6.3	63695
0077928	7.6	63658
0235198	7.2	63636
0120631	7.0	63635
5649144	7.6	63628
0112579	7.6	63573
0120844	6.4	63567
0368709	6.4	63428
1186367	6.4	63387
0139239	7.3	63258
1619029	6.7	63216
0443489	6.5	63204
0102975	7.2	63190
1241317	4.6	63167
0351977	6.3	63156
0305711	5.5	63144
0340377	7.7	63098
1486834	6.8	63083
0420294	5.9	63042
1591479	6.5	63038
0119925	6.0	63006
0451094	7.6	62931
0076786	7.5	62844
0425413	6.6	62822
0059113	8.0	62817
0115734	7.1	62817
0971209	6.5	62805
0061184	8.0	62736
0076666	6.8	62718
0095631	7.6	62715
1245112	6.5	62654
0476735	8.4	62653
0264472	6.5	62622
2377322	6.2	62603
0089755	7.2	62586
1212428	6.6	62570
0364517	7.7	62549
0053472	7.9	62543
0116225	5.7	62473
0119051	6.9	62415
0130018	4.6	62348
1726592	6.3	62337
0329575	7.3	62307
1740707	7.0	62260
0165929	6.1	62248
0416315	6.3	62191
3312830	7.3	62173
0113071	5.9	62162
0329774	4.4	62162
0066026	7.6	62160
0374887	8.2	62071
5758778	5.9	62016
0493430	7.1	61965
0370986	7.7	61953
4849438	8.3	61865
0101862	6.5	61853
0088161	6.2	61843
2051879	6.5	61792
0087277	6.5	61752
0421054	6.0	61737
0131325	6.4	61710
0414852	7.2	61706
